sample	sample_supplier_name	sample_donor_id	sample_accession_number	study_accession_number	sample_common_name	md5	id_run	lane	is_paired_read	tag_index	library_id	total_reads	study_id	study_title	reference	library_type	cram	cram_irods_location	ca_metrics_file	art_oxH
6590STDY10735052	PD53337a	PD53337a	NA	EGAS00001005663	Homo sapiens	ee5dec30d6782e6396da7d2f1e41cbf8	41760	4	1	89	23446238	50143484	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#89.cram	/seq/illumina/runs/41/41760/lane4/plex89/41760_4#89.cram	/seq/illumina/runs/41/41760/lane4/plex89/41760_4#89.substitution_metrics.txt	0.7
6590STDY10735098	PD53337b	PD53337b	NA	EGAS00001005663	Homo sapiens	b38e5480b57f1f4445bdc07f15e5061f	41760	1	1	53	50889416	47601868	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_1#53.cram	/seq/illumina/runs/41/41760/lane1/plex53/41760_1#53.cram	/seq/illumina/runs/41/41760/lane1/plex53/41760_1#53.substitution_metrics.txt	0.78
6590STDY10735098	PD53337b	PD53337b	NA	EGAS00001005663	Homo sapiens	38037dfc7635c28a96e9a3ee2247de28	41760	2	1	53	50889416	47458302	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_2#53.cram	/seq/illumina/runs/41/41760/lane2/plex53/41760_2#53.cram	/seq/illumina/runs/41/41760/lane2/plex53/41760_2#53.substitution_metrics.txt	0.78
6590STDY10735098	PD53337b	PD53337b	NA	EGAS00001005663	Homo sapiens	7c5865ee589cc0f2e3094b02ce0bc565	41760	3	1	53	50889416	45801168	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_3#53.cram	/seq/illumina/runs/41/41760/lane3/plex53/41760_3#53.cram	/seq/illumina/runs/41/41760/lane3/plex53/41760_3#53.substitution_metrics.txt	0.8
6590STDY10735098	PD53337b	PD53337b	NA	EGAS00001005663	Homo sapiens	6d53dfc57bc1ad6f0f6fbaf602be012b	41760	4	1	53	50889416	44797180	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#53.cram	/seq/illumina/runs/41/41760/lane4/plex53/41760_4#53.cram	/seq/illumina/runs/41/41760/lane4/plex53/41760_4#53.substitution_metrics.txt	0.8
6590STDY10735053	PD53337c	PD53337c	NA	EGAS00001005663	Homo sapiens	da676bcce25d9c6b7027730c87ccbc27	41760	1	1	92	23446250	50297392	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_1#92.cram	/seq/illumina/runs/41/41760/lane1/plex92/41760_1#92.cram	/seq/illumina/runs/41/41760/lane1/plex92/41760_1#92.substitution_metrics.txt	0.7
6590STDY10735053	PD53337c	PD53337c	NA	EGAS00001005663	Homo sapiens	a4635386da383df97f83e7d05aae0b3d	41760	2	1	92	23446250	50200286	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_2#92.cram	/seq/illumina/runs/41/41760/lane2/plex92/41760_2#92.cram	/seq/illumina/runs/41/41760/lane2/plex92/41760_2#92.substitution_metrics.txt	0.7
6590STDY10735053	PD53337c	PD53337c	NA	EGAS00001005663	Homo sapiens	d0c102e6ee37cceaf136b9a8eedad973	41760	3	1	92	23446250	48789920	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_3#92.cram	/seq/illumina/runs/41/41760/lane3/plex92/41760_3#92.cram	/seq/illumina/runs/41/41760/lane3/plex92/41760_3#92.substitution_metrics.txt	0.72
6590STDY10735053	PD53337c	PD53337c	NA	EGAS00001005663	Homo sapiens	3e007a9f92e8ddd4eafb2949b9cddad2	41760	4	1	92	23446250	48172502	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#92.cram	/seq/illumina/runs/41/41760/lane4/plex92/41760_4#92.cram	/seq/illumina/runs/41/41760/lane4/plex92/41760_4#92.substitution_metrics.txt	0.72
6590STDY10735054	PD53338a	PD53338a	NA	EGAS00001005663	Homo sapiens	a8d40940816281bd987aa0ee999453ae	41760	1	1	94	23446262	48539400	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_1#94.cram	/seq/illumina/runs/41/41760/lane1/plex94/41760_1#94.cram	/seq/illumina/runs/41/41760/lane1/plex94/41760_1#94.substitution_metrics.txt	0.64
6590STDY10735054	PD53338a	PD53338a	NA	EGAS00001005663	Homo sapiens	12420c87e236e5343633901017fd4930	41760	2	1	94	23446262	48447086	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_2#94.cram	/seq/illumina/runs/41/41760/lane2/plex94/41760_2#94.cram	/seq/illumina/runs/41/41760/lane2/plex94/41760_2#94.substitution_metrics.txt	0.64
6590STDY10735054	PD53338a	PD53338a	NA	EGAS00001005663	Homo sapiens	c052749b82d153be88258e6556c633c2	41760	3	1	94	23446262	46828870	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_3#94.cram	/seq/illumina/runs/41/41760/lane3/plex94/41760_3#94.cram	/seq/illumina/runs/41/41760/lane3/plex94/41760_3#94.substitution_metrics.txt	0.66
6590STDY10735054	PD53338a	PD53338a	NA	EGAS00001005663	Homo sapiens	e048250d9519ea643461e62b02c2a6d5	41760	4	1	94	23446262	45894174	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#94.cram	/seq/illumina/runs/41/41760/lane4/plex94/41760_4#94.cram	/seq/illumina/runs/41/41760/lane4/plex94/41760_4#94.substitution_metrics.txt	0.66
6590STDY10735099	PD53338b	PD53338b	NA	EGAS00001005663	Homo sapiens	d1178bb740b5948058dcc3f49ca08ce3	41760	1	1	55	50889428	43924744	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_1#55.cram	/seq/illumina/runs/41/41760/lane1/plex55/41760_1#55.cram	/seq/illumina/runs/41/41760/lane1/plex55/41760_1#55.substitution_metrics.txt	0.68
6590STDY10735099	PD53338b	PD53338b	NA	EGAS00001005663	Homo sapiens	2e54dcd3b4650527058ba94819594ad5	41760	2	1	55	50889428	43914652	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_2#55.cram	/seq/illumina/runs/41/41760/lane2/plex55/41760_2#55.cram	/seq/illumina/runs/41/41760/lane2/plex55/41760_2#55.substitution_metrics.txt	0.67
6590STDY10735099	PD53338b	PD53338b	NA	EGAS00001005663	Homo sapiens	c9e3f8eedf48c563b46c096d5a8931a9	41760	3	1	55	50889428	42488812	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_3#55.cram	/seq/illumina/runs/41/41760/lane3/plex55/41760_3#55.cram	/seq/illumina/runs/41/41760/lane3/plex55/41760_3#55.substitution_metrics.txt	0.69
6590STDY10735099	PD53338b	PD53338b	NA	EGAS00001005663	Homo sapiens	a2515e4328dd497bd8552d26e038a2be	41760	4	1	55	50889428	41693424	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#55.cram	/seq/illumina/runs/41/41760/lane4/plex55/41760_4#55.cram	/seq/illumina/runs/41/41760/lane4/plex55/41760_4#55.substitution_metrics.txt	0.7
6590STDY10735055	PD53339a	PD53339a	NA	EGAS00001005663	Homo sapiens	8e2586a4b870221ca79e085d9da652bd	41760	1	1	96	23446274	43034458	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_1#96.cram	/seq/illumina/runs/41/41760/lane1/plex96/41760_1#96.cram	/seq/illumina/runs/41/41760/lane1/plex96/41760_1#96.substitution_metrics.txt	0.66
6590STDY10735055	PD53339a	PD53339a	NA	EGAS00001005663	Homo sapiens	7ba13785fc6aa6f03ada22dfd17f3137	41760	2	1	96	23446274	42957466	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_2#96.cram	/seq/illumina/runs/41/41760/lane2/plex96/41760_2#96.cram	/seq/illumina/runs/41/41760/lane2/plex96/41760_2#96.substitution_metrics.txt	0.65
6590STDY10735055	PD53339a	PD53339a	NA	EGAS00001005663	Homo sapiens	5f100a79bca584f301651992ff14cffb	41760	3	1	96	23446274	41581350	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_3#96.cram	/seq/illumina/runs/41/41760/lane3/plex96/41760_3#96.cram	/seq/illumina/runs/41/41760/lane3/plex96/41760_3#96.substitution_metrics.txt	0.67
6590STDY10735055	PD53339a	PD53339a	NA	EGAS00001005663	Homo sapiens	cef3e39a55779c707ba58a23d53921ce	41760	4	1	96	23446274	40908596	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#96.cram	/seq/illumina/runs/41/41760/lane4/plex96/41760_4#96.cram	/seq/illumina/runs/41/41760/lane4/plex96/41760_4#96.substitution_metrics.txt	0.68
6590STDY10735100	PD53339b	PD53339b	NA	EGAS00001005663	Homo sapiens	0a6767cbc065ab0d510d1d5702ab5749	41760	1	1	58	50889440	56692816	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_1#58.cram	/seq/illumina/runs/41/41760/lane1/plex58/41760_1#58.cram	/seq/illumina/runs/41/41760/lane1/plex58/41760_1#58.substitution_metrics.txt	0.69
6590STDY10735100	PD53339b	PD53339b	NA	EGAS00001005663	Homo sapiens	449e7705842691f06edca77cbd7bf8bf	41760	2	1	58	50889440	56734494	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_2#58.cram	/seq/illumina/runs/41/41760/lane2/plex58/41760_2#58.cram	/seq/illumina/runs/41/41760/lane2/plex58/41760_2#58.substitution_metrics.txt	0.69
6590STDY10735100	PD53339b	PD53339b	NA	EGAS00001005663	Homo sapiens	9b0a91a7c915b6a55aea7c078f2c0548	41760	3	1	58	50889440	55085268	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_3#58.cram	/seq/illumina/runs/41/41760/lane3/plex58/41760_3#58.cram	/seq/illumina/runs/41/41760/lane3/plex58/41760_3#58.substitution_metrics.txt	0.71
6590STDY10735100	PD53339b	PD53339b	NA	EGAS00001005663	Homo sapiens	d043346d87a15f6c309a4fb3f1fbe136	41760	4	1	58	50889440	54167912	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#58.cram	/seq/illumina/runs/41/41760/lane4/plex58/41760_4#58.cram	/seq/illumina/runs/41/41760/lane4/plex58/41760_4#58.substitution_metrics.txt	0.71
6590STDY10735056	PD53340a	PD53340a	NA	EGAS00001005663	Homo sapiens	025209019673e0c599ff5ba61daa17ba	41760	1	1	98	23446191	42176790	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_1#98.cram	/seq/illumina/runs/41/41760/lane1/plex98/41760_1#98.cram	/seq/illumina/runs/41/41760/lane1/plex98/41760_1#98.substitution_metrics.txt	0.72
6590STDY10735056	PD53340a	PD53340a	NA	EGAS00001005663	Homo sapiens	2daa88caf8d95dbaabbe5c6d79055e4c	41760	2	1	98	23446191	42121534	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_2#98.cram	/seq/illumina/runs/41/41760/lane2/plex98/41760_2#98.cram	/seq/illumina/runs/41/41760/lane2/plex98/41760_2#98.substitution_metrics.txt	0.72
6590STDY10735056	PD53340a	PD53340a	NA	EGAS00001005663	Homo sapiens	65e4376d1d33d5d450d91ae111f0982c	41760	3	1	98	23446191	40891840	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_3#98.cram	/seq/illumina/runs/41/41760/lane3/plex98/41760_3#98.cram	/seq/illumina/runs/41/41760/lane3/plex98/41760_3#98.substitution_metrics.txt	0.74
6590STDY10735056	PD53340a	PD53340a	NA	EGAS00001005663	Homo sapiens	1bb883f66fd0420ab6da271d2422a2ba	41760	4	1	98	23446191	40307286	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#98.cram	/seq/illumina/runs/41/41760/lane4/plex98/41760_4#98.cram	/seq/illumina/runs/41/41760/lane4/plex98/41760_4#98.substitution_metrics.txt	0.74
6590STDY10735057	PD53341a	PD53341a	NA	EGAS00001005663	Homo sapiens	c90c2aaafb1d59f482c9c4fd556866a2	41760	1	1	100	23446203	40163728	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_1#100.cram	/seq/illumina/runs/41/41760/lane1/plex100/41760_1#100.cram	/seq/illumina/runs/41/41760/lane1/plex100/41760_1#100.substitution_metrics.txt	0.65
6590STDY10735057	PD53341a	PD53341a	NA	EGAS00001005663	Homo sapiens	8d4525e875f671ebb2274e6edeeb1047	41760	2	1	100	23446203	40057810	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_2#100.cram	/seq/illumina/runs/41/41760/lane2/plex100/41760_2#100.cram	/seq/illumina/runs/41/41760/lane2/plex100/41760_2#100.substitution_metrics.txt	0.64
6590STDY10735057	PD53341a	PD53341a	NA	EGAS00001005663	Homo sapiens	17306c803d0cc52c00cd6dc949f3e5c8	41760	3	1	100	23446203	38757820	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_3#100.cram	/seq/illumina/runs/41/41760/lane3/plex100/41760_3#100.cram	/seq/illumina/runs/41/41760/lane3/plex100/41760_3#100.substitution_metrics.txt	0.66
6590STDY10735057	PD53341a	PD53341a	NA	EGAS00001005663	Homo sapiens	138cb5bf5da9b9653c616459ce3473f5	41760	4	1	100	23446203	38027094	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#100.cram	/seq/illumina/runs/41/41760/lane4/plex100/41760_4#100.cram	/seq/illumina/runs/41/41760/lane4/plex100/41760_4#100.substitution_metrics.txt	0.67
6590STDY10735101	PD53341b	PD53341b	NA	EGAS00001005663	Homo sapiens	21c10a09f0246942c401c544df7c2d21	41760	1	1	59	50889452	46060392	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_1#59.cram	/seq/illumina/runs/41/41760/lane1/plex59/41760_1#59.cram	/seq/illumina/runs/41/41760/lane1/plex59/41760_1#59.substitution_metrics.txt	0.64
6590STDY10735101	PD53341b	PD53341b	NA	EGAS00001005663	Homo sapiens	474606489557c31eb145177387d5cc29	41760	2	1	59	50889452	46012824	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_2#59.cram	/seq/illumina/runs/41/41760/lane2/plex59/41760_2#59.cram	/seq/illumina/runs/41/41760/lane2/plex59/41760_2#59.substitution_metrics.txt	0.63
6590STDY10735101	PD53341b	PD53341b	NA	EGAS00001005663	Homo sapiens	7a6908cdbc0da10f80c17d03d4afc432	41760	3	1	59	50889452	44416068	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_3#59.cram	/seq/illumina/runs/41/41760/lane3/plex59/41760_3#59.cram	/seq/illumina/runs/41/41760/lane3/plex59/41760_3#59.substitution_metrics.txt	0.65
6590STDY10735101	PD53341b	PD53341b	NA	EGAS00001005663	Homo sapiens	0ebd448f891dfe17725f565711fb0f9e	41760	4	1	59	50889452	43465990	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#59.cram	/seq/illumina/runs/41/41760/lane4/plex59/41760_4#59.cram	/seq/illumina/runs/41/41760/lane4/plex59/41760_4#59.substitution_metrics.txt	0.65
6590STDY10735058	PD53342a	PD53342a	NA	EGAS00001005663	Homo sapiens	47ca084d03bb55004056dd09d341cd6e	41760	1	1	102	23446215	43961576	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_1#102.cram	/seq/illumina/runs/41/41760/lane1/plex102/41760_1#102.cram	/seq/illumina/runs/41/41760/lane1/plex102/41760_1#102.substitution_metrics.txt	0.69
6590STDY10735058	PD53342a	PD53342a	NA	EGAS00001005663	Homo sapiens	330c067a899a79bfe909a46913ec289e	41760	2	1	102	23446215	43825098	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_2#102.cram	/seq/illumina/runs/41/41760/lane2/plex102/41760_2#102.cram	/seq/illumina/runs/41/41760/lane2/plex102/41760_2#102.substitution_metrics.txt	0.69
6590STDY10735058	PD53342a	PD53342a	NA	EGAS00001005663	Homo sapiens	77162b1f92dce343fbee3fdd5d92eda3	41760	3	1	102	23446215	42516636	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_3#102.cram	/seq/illumina/runs/41/41760/lane3/plex102/41760_3#102.cram	/seq/illumina/runs/41/41760/lane3/plex102/41760_3#102.substitution_metrics.txt	0.71
6590STDY10735058	PD53342a	PD53342a	NA	EGAS00001005663	Homo sapiens	e9d848b761b95fb43eb7a2ce23d22cb1	41760	4	1	102	23446215	41825494	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#102.cram	/seq/illumina/runs/41/41760/lane4/plex102/41760_4#102.cram	/seq/illumina/runs/41/41760/lane4/plex102/41760_4#102.substitution_metrics.txt	0.71
6590STDY10735102	PD53342b	PD53342b	NA	EGAS00001005663	Homo sapiens	b2315aa6ba4dfd4bad81d81aecf5bb40	41760	1	1	61	50889464	60923314	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_1#61.cram	/seq/illumina/runs/41/41760/lane1/plex61/41760_1#61.cram	/seq/illumina/runs/41/41760/lane1/plex61/41760_1#61.substitution_metrics.txt	0.72
6590STDY10735102	PD53342b	PD53342b	NA	EGAS00001005663	Homo sapiens	5ef109c1b9e238e92d0f54cf1c434424	41760	2	1	61	50889464	60753148	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_2#61.cram	/seq/illumina/runs/41/41760/lane2/plex61/41760_2#61.cram	/seq/illumina/runs/41/41760/lane2/plex61/41760_2#61.substitution_metrics.txt	0.71
6590STDY10735102	PD53342b	PD53342b	NA	EGAS00001005663	Homo sapiens	187dcafb4211b0d5f6bf816dc143d36e	41760	3	1	61	50889464	58863470	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_3#61.cram	/seq/illumina/runs/41/41760/lane3/plex61/41760_3#61.cram	/seq/illumina/runs/41/41760/lane3/plex61/41760_3#61.substitution_metrics.txt	0.73
6590STDY10735102	PD53342b	PD53342b	NA	EGAS00001005663	Homo sapiens	3f0705b34b883f6593e4a3721b3c8965	41760	4	1	61	50889464	57853058	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#61.cram	/seq/illumina/runs/41/41760/lane4/plex61/41760_4#61.cram	/seq/illumina/runs/41/41760/lane4/plex61/41760_4#61.substitution_metrics.txt	0.74
6590STDY10735013	PD53343a	PD53343a	NA	EGAS00001005663	Homo sapiens	c75bfedad11023a8c5727e410316faaa	41760	1	1	12	23446245	42928222	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_1#12.cram	/seq/illumina/runs/41/41760/lane1/plex12/41760_1#12.cram	/seq/illumina/runs/41/41760/lane1/plex12/41760_1#12.substitution_metrics.txt	0.63
6590STDY10735013	PD53343a	PD53343a	NA	EGAS00001005663	Homo sapiens	2913d8209286730ab655600669e4cef6	41760	2	1	12	23446245	42929442	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_2#12.cram	/seq/illumina/runs/41/41760/lane2/plex12/41760_2#12.cram	/seq/illumina/runs/41/41760/lane2/plex12/41760_2#12.substitution_metrics.txt	0.63
